item_id,cefr_true,cefr_hat,error_type,true_p_mid,alpha,beta,k_train,n_train,p_est,p_error,ci95_low,ci95_high,ci95_width,acc_test_mid,brier_test_mid,logloss_test_mid,cefr_conf,cefr_margin,cefr_entropy,d_to_boundary_true,nearest_boundary_true,d_to_boundary_hat,nearest_boundary_hat,acc_weak_test,acc_strong_test,gap_strong_weak_test,flag_entropy,flag_conf,flag_margin,flag_boundary,flag_gap,flag_review,T,n_test
1,A1,A1,exact,0.9273956048555962,77.0,9.0,76,84,0.8953488372093024,-0.03204676764629388,0.8229477775511405,0.9504273419757547,0.12747956442461428,0.9166666666666666,0.07684333874166215,0.28942361144294587,0.9043336108411343,0.8086721989530917,0.31550942461039966,0.02260439514440371,0.95,0.045348837209302384,0.85,0.9444444444444444,0.7777777777777778,-0.16666666666666663,0,0,0,0,1,1,120,36
2,A1,A1,exact,0.8938878439752052,79.0,7.0,78,84,0.9186046511627907,0.02471680718758551,0.8526665411514993,0.9662474563821252,0.11358091523062586,0.8611111111111112,0.12290427257977285,0.42150190259366793,0.975217223102723,0.9504347024626545,0.11611326629104951,0.043887843975205176,0.85,0.03139534883720929,0.95,0.8888888888888888,0.8611111111111112,-0.02777777777777768,0,0,0,0,1,1,120,36
3,A1,A1,exact,0.9358597919911382,81.0,5.0,80,84,0.9418604651162791,0.006000673125140854,0.8838736573144156,0.9806264411363244,0.09675278382190877,0.9722222222222222,0.027928009134066456,0.13725956497657835,0.9954442144889828,0.9908884380135476,0.02910738742073347,0.014140208008861732,0.95,0.008139534883720878,0.95,1.0,0.9444444444444444,-0.05555555555555558,0,0,0,0,1,1,120,36
4,A1,A1,exact,0.9197368029059363,78.0,8.0,77,84,0.9069767441860465,-0.012760058719889833,0.8376560952761744,0.9584848633199219,0.12082876804374754,0.9722222222222222,0.03126314524367526,0.16089589414752034,0.9489842380449752,0.8979696655500196,0.20150917742776803,0.030263197094063665,0.95,0.0430232558139535,0.95,0.8888888888888888,0.9444444444444444,0.05555555555555558,0,0,0,0,0,0,120,36
5,A1,A1,exact,0.8594177347887649,74.0,12.0,73,84,0.8604651162790697,0.0010473814903048106,0.7802336391702003,0.9248686534535082,0.14463501428330794,0.8611111111111112,0.11959918274142176,0.4029430979682504,0.6358050623815386,0.27180364700844195,0.657446328943389,0.009417734788764953,0.85,0.010465116279069764,0.85,0.9444444444444444,0.8888888888888888,-0.05555555555555558,1,0,0,1,1,1,120,36
6,A1,A1,exact,0.9475622351636755,84.0,2.0,83,84,0.9767441860465116,0.02918195088283604,0.9361871214464716,0.9971376680783514,0.06095054663187971,0.9444444444444444,0.05351240911002945,0.23117880953704784,0.9997709435737913,0.999541887184037,0.002148876982110033,0.0024377648363244075,0.95,0.02674418604651163,0.95,0.9722222222222222,0.8888888888888888,-0.08333333333333337,0,0,0,1,1,1,120,36
7,A1,A1,exact,0.9261139701990353,79.0,7.0,78,84,0.9186046511627907,-0.007509319036244633,0.8526665411514993,0.9662474563821252,0.11358091523062586,0.9722222222222222,0.029881016765819373,0.15221993554792254,0.975217223102723,0.9504347024626545,0.11611326629104951,0.02388602980096466,0.95,0.03139534883720929,0.95,0.9722222222222222,0.9166666666666666,-0.05555555555555558,0,0,0,0,1,1,120,36
8,A1,A1,exact,0.9286064305276953,82.0,4.0,81,84,0.9534883720930233,0.02488194156532797,0.9003036290931188,0.9870311248132784,0.08672749572015959,0.9444444444444444,0.05255092842978188,0.21542943155283034,0.9982360439348059,0.9964720893864318,0.01294624975739537,0.02139356947230464,0.95,0.0034883720930233286,0.95,0.9722222222222222,0.9444444444444444,-0.02777777777777779,0,0,0,0,1,1,120,36
9,A1,A2,adjacent,0.8628113632675546,70.0,16.0,69,84,0.813953488372093,-0.04885787489546156,0.7256950983018604,0.8884049028788041,0.16270980457694373,0.9444444444444444,0.06949702541914549,0.2878468608602364,0.7945459652640958,0.5959864426424734,0.5380531258858533,0.01281136326755461,0.85,0.03604651162790695,0.85,0.8611111111111112,0.8055555555555556,-0.05555555555555558,0,0,0,0,1,1,120,36
10,A1,A1,exact,0.8950385937895566,76.0,10.0,75,84,0.8837209302325582,-0.01131766355699848,0.8084961024821846,0.9421181450721413,0.1336220425899567,0.8888888888888888,0.09879213989543897,0.348963761221875,0.8367886139888034,0.6735959426959047,0.4451454503173113,0.04503859378955666,0.85,0.03372093023255818,0.85,0.8611111111111112,0.8333333333333334,-0.02777777777777779,0,0,0,0,1,1,120,36
11,A1,A1,exact,0.8870798024232581,76.0,10.0,75,84,0.8837209302325582,-0.0033588721906999686,0.8084961024821846,0.9421181450721413,0.1336220425899567,0.9166666666666666,0.07747431043807464,0.29262630990820043,0.8367886139888034,0.6735959426959047,0.4451454503173113,0.037079802423258146,0.85,0.03372093023255818,0.85,0.8611111111111112,0.9722222222222222,0.11111111111111105,0,0,0,0,0,0,120,36
12,A1,A1,exact,0.9426764988848602,83.0,3.0,82,84,0.9651162790697675,0.022439780184907332,0.9175762555504241,0.9926615130451517,0.07508525749472761,1.0,0.0012168739859383412,0.03550668845690976,0.9993513112874919,0.998702622815518,0.005410219014007201,0.007323501115139797,0.95,0.015116279069767535,0.95,0.9722222222222222,1.0,0.02777777777777779,0,0,0,1,1,1,120,36
13,A1,A1,exact,0.9143865120080664,81.0,5.0,80,84,0.9418604651162791,0.027473953108212656,0.8838736573144156,0.9806264411363244,0.09675278382190877,0.9166666666666666,0.07702361636920857,0.2919824117675972,0.9954442144889828,0.9908884380135476,0.02910738742073347,0.035613487991933535,0.95,0.008139534883720878,0.95,0.8888888888888888,0.9722222222222222,0.08333333333333337,0,0,0,0,0,0,120,36
14,A1,A1,exact,0.9322761613270829,81.0,5.0,80,84,0.9418604651162791,0.009584303789196169,0.8838736573144156,0.9806264411363244,0.09675278382190877,0.9444444444444444,0.05247581275163751,0.21462098837208776,0.9954442144889828,0.9908884380135476,0.02910738742073347,0.017723838672917047,0.95,0.008139534883720878,0.95,0.9444444444444444,0.9722222222222222,0.02777777777777779,0,0,0,0,1,1,120,36
15,A1,A1,exact,0.8943414198827331,76.0,10.0,75,84,0.8837209302325582,-0.010620489650174925,0.8084961024821846,0.9421181450721413,0.1336220425899567,0.9166666666666666,0.07747431043807464,0.29262630990820043,0.8367886139888034,0.6735959426959047,0.4451454503173113,0.0443414198827331,0.85,0.03372093023255818,0.85,0.8333333333333334,0.9166666666666666,0.08333333333333326,0,0,0,0,0,0,120,36
16,A1,A2,adjacent,0.8727238721784777,72.0,14.0,71,84,0.8372093023255814,-0.03551456985289625,0.7526751252129308,0.9069234787280419,0.15424835351511113,0.8611111111111112,0.12017006189531879,0.4051268424320076,0.6017576822996362,0.2048812004364829,0.6814076384125141,0.02272387217847771,0.85,0.012790697674418539,0.85,0.8888888888888888,0.8888888888888888,0.0,1,0,0,0,1,1,120,36
17,A1,A1,exact,0.9054584787015835,79.0,7.0,78,84,0.9186046511627907,0.013146172461207195,0.8526665411514993,0.9662474563821252,0.11358091523062586,0.9166666666666666,0.0763926446727961,0.2868609190707953,0.975217223102723,0.9504347024626545,0.11611326629104951,0.04454152129841649,0.95,0.03139534883720929,0.95,0.9444444444444444,1.0,0.05555555555555558,0,0,0,0,0,0,120,36
18,A1,A2,adjacent,0.8563817256104175,66.0,20.0,65,84,0.7674418604651163,-0.08893986514530117,0.6731477930514826,0.8499639980662572,0.17681620501477457,0.8333333333333334,0.1432305750856319,0.46367963230582127,0.9000329057815053,0.8250199159134679,0.3812883949262827,0.006381725610417499,0.85,0.06744186046511635,0.7,0.8333333333333334,0.7777777777777778,-0.05555555555555558,0,0,0,1,1,1,120,36
19,A1,A1,exact,0.9327631171992582,79.0,7.0,78,84,0.9186046511627907,-0.014158466036467532,0.8526665411514993,0.9662474563821252,0.11358091523062586,0.9444444444444444,0.05313683071930775,0.21954042730935888,0.975217223102723,0.9504347024626545,0.11611326629104951,0.01723688280074176,0.95,0.03139534883720929,0.95,0.9722222222222222,0.9166666666666666,-0.05555555555555558,0,0,0,0,1,1,120,36
20,A1,A1,exact,0.9131664399122065,83.0,3.0,82,84,0.9651162790697675,0.05194983915756102,0.9175762555504241,0.9926615130451517,0.07508525749472761,0.8611111111111112,0.13041584039420712,0.4966495105580888,0.9993513112874919,0.998702622815518,0.005410219014007201,0.03683356008779348,0.95,0.015116279069767535,0.95,0.8611111111111112,0.9166666666666666,0.05555555555555547,0,0,0,0,0,0,120,36
21,A1,A1,exact,0.9258087740085373,81.0,5.0,80,84,0.9418604651162791,0.01605169110774174,0.8838736573144156,0.9806264411363244,0.09675278382190877,0.8888888888888888,0.10157141998677964,0.36934383516310665,0.9954442144889828,0.9908884380135476,0.02910738742073347,0.024191225991462617,0.95,0.008139534883720878,0.95,0.9166666666666666,0.9166666666666666,0.0,0,0,0,0,1,1,120,36
22,A1,A1,exact,0.8854525968129868,78.0,8.0,77,84,0.9069767441860465,0.021524147373059632,0.8376560952761744,0.9584848633199219,0.12082876804374754,0.9166666666666666,0.07648278348656931,0.287410743314729,0.9489842380449752,0.8979696655500196,0.20150917742776803,0.03545259681298685,0.85,0.0430232558139535,0.95,0.9166666666666666,0.8888888888888888,-0.02777777777777779,0,0,0,0,1,1,120,36
23,A1,A1,exact,0.9470698024394902,79.0,7.0,78,84,0.9186046511627907,-0.028465151276699574,0.8526665411514993,0.9662474563821252,0.11358091523062586,0.9722222222222222,0.029881016765819366,0.1522199355479226,0.975217223102723,0.9504347024626545,0.11611326629104951,0.0029301975605097175,0.95,0.03139534883720929,0.95,0.9722222222222222,0.9722222222222222,0.0,0,0,0,1,1,1,120,36
24,A1,A1,exact,0.9393121121322198,76.0,10.0,75,84,0.8837209302325582,-0.05559118189966161,0.8084961024821846,0.9421181450721413,0.1336220425899567,0.9166666666666666,0.07747431043807464,0.29262630990820043,0.8367886139888034,0.6735959426959047,0.4451454503173113,0.010687887867780188,0.95,0.03372093023255818,0.85,0.9166666666666666,0.9722222222222222,0.05555555555555558,0,0,0,0,0,0,120,36
25,A1,A1,exact,0.9278383497073761,78.0,8.0,77,84,0.9069767441860465,-0.02086160552132965,0.8376560952761744,0.9584848633199219,0.12082876804374754,0.9722222222222222,0.03126314524367527,0.16089589414752037,0.9489842380449752,0.8979696655500196,0.20150917742776803,0.022161650292623847,0.95,0.0430232558139535,0.95,0.9166666666666666,0.8888888888888888,-0.02777777777777779,0,0,0,0,1,1,120,36
26,A1,A2,adjacent,0.8694638707851967,72.0,14.0,71,84,0.8372093023255814,-0.032254568459615274,0.7526751252129308,0.9069234787280419,0.15424835351511113,0.8055555555555556,0.15763776215371672,0.4961051085098296,0.6017576822996362,0.2048812004364829,0.6814076384125141,0.019463870785196735,0.85,0.012790697674418539,0.85,0.9166666666666666,0.9722222222222222,0.05555555555555558,1,0,0,0,0,1,120,36
27,A1,A1,exact,0.8966721003727034,75.0,11.0,74,84,0.872093023255814,-0.024579077116889447,0.7942668809576571,0.9335900640894943,0.13932318313183722,0.9444444444444444,0.057703863950483734,0.2435032294248606,0.7457606131426909,0.49158453576379774,0.5675334836803612,0.04667210037270342,0.85,0.02209302325581397,0.85,0.8888888888888888,0.8888888888888888,0.0,0,0,0,0,1,1,120,36
28,A1,A2,adjacent,0.8543803765787229,70.0,16.0,69,84,0.813953488372093,-0.040426888206629874,0.7256950983018604,0.8884049028788041,0.16270980457694373,0.8333333333333334,0.13926446727961056,0.4518364741724116,0.7945459652640958,0.5959864426424734,0.5380531258858533,0.004380376578722922,0.85,0.03604651162790695,0.85,0.8055555555555556,0.9166666666666666,0.11111111111111105,0,0,0,1,0,1,120,36
29,A1,A1,exact,0.8654289492067547,76.0,10.0,75,84,0.8837209302325582,0.018291981025803428,0.8084961024821846,0.9421181450721413,0.1336220425899567,0.8333333333333334,0.14142779881016762,0.46163866384922425,0.8367886139888034,0.6735959426959047,0.4451454503173113,0.01542894920675475,0.85,0.03372093023255818,0.85,0.8055555555555556,0.8055555555555556,0.0,0,0,0,0,1,1,120,36
30,A1,A1,exact,0.9183048953242454,75.0,11.0,74,84,0.872093023255814,-0.04621187206843147,0.7942668809576571,0.9335900640894943,0.13932318313183722,0.9444444444444444,0.057703863950483734,0.2435032294248606,0.7457606131426909,0.49158453576379774,0.5675334836803612,0.03169510467575454,0.95,0.02209302325581397,0.85,0.8888888888888888,0.9444444444444444,0.05555555555555558,0,0,0,0,0,0,120,36
31,A2,A2,exact,0.8117143233861726,66.0,20.0,65,84,0.7674418604651163,-0.044272462921056244,0.6731477930514826,0.8499639980662572,0.17681620501477457,0.7777777777777778,0.1729463373595337,0.5300086583320677,0.9000329057815053,0.8250199159134679,0.3812883949262827,0.038285676613827424,0.85,0.06744186046511635,0.7,0.75,0.8888888888888888,0.13888888888888884,0,0,0,0,0,0,120,36
32,A2,A2,exact,0.8451264598651315,71.0,15.0,70,84,0.8255813953488372,-0.01954506451629423,0.7391189100793438,0.8977298878574526,0.15861097777810873,0.75,0.19321254732287726,0.5803248381969686,0.7079794442417036,0.41915020950684895,0.6215383462873596,0.004873540134868515,0.85,0.024418604651162745,0.85,0.7777777777777778,0.8055555555555556,0.02777777777777779,1,0,0,1,1,1,120,36
33,A2,A2,exact,0.7488738037207228,62.0,24.0,61,84,0.7209302325581395,-0.02794357116258328,0.6221405487378722,0.8099898660260234,0.18784931728815124,0.8611111111111112,0.13924944414398174,0.45902965491635317,0.6761830092933414,0.35415236368251835,0.6418530552910588,0.04887380372072281,0.7,0.020930232558139528,0.7,0.75,0.8611111111111112,0.11111111111111116,1,0,0,0,0,1,120,36
34,A2,A2,exact,0.7555689559052303,68.0,18.0,67,84,0.7906976744186046,0.03512871851337429,0.6992068789457568,0.8693978630633471,0.17019098411759026,0.8055555555555556,0.15685655910101554,0.4932826919373896,0.8951469742805657,0.8162102425125584,0.3942650744083554,0.055568955905230366,0.7,0.059302325581395365,0.85,0.7777777777777778,0.7777777777777778,0.0,0,0,0,0,1,1,120,36
35,A2,A2,exact,0.7704333716913712,70.0,16.0,69,84,0.813953488372093,0.043520116680721865,0.7256950983018604,0.8884049028788041,0.16270980457694373,0.9444444444444444,0.06949702541914549,0.28784686086023636,0.7945459652640958,0.5959864426424734,0.5380531258858533,0.0704333716913712,0.7,0.03604651162790695,0.85,0.7777777777777778,0.7222222222222222,-0.05555555555555558,0,0,0,0,1,1,120,36
36,A2,A2,exact,0.7284207038626428,67.0,19.0,66,84,0.7790697674418605,0.050649063579217724,0.6861269250831601,0.8597311003937033,0.17360417531054317,0.8055555555555556,0.15733729944113933,0.4947039957950882,0.908874641907791,0.8632208596490213,0.36833868893755844,0.028420703862642838,0.7,0.07093023255813946,0.85,0.75,0.8333333333333334,0.08333333333333337,0,0,0,0,0,0,120,36
37,A2,A2,exact,0.7194882258003207,62.0,24.0,61,84,0.7209302325581395,0.0014420067578188034,0.6221405487378722,0.8099898660260234,0.18784931728815124,0.6944444444444444,0.2128928549966949,0.6172097473658774,0.6761830092933414,0.35415236368251835,0.6418530552910588,0.019488225800320724,0.7,0.020930232558139528,0.7,0.7222222222222222,0.8333333333333334,0.11111111111111116,1,0,0,0,0,1,120,36
